topic	url	warc_file	doc_offset	doc_length	sentence_hash	sentence	start_in_text	length_in_text	merged_segments	ANNOTATOR_00	ANNOTATOR_01	ANNOTATOR_02	ANNOTATOR_03	ANNOTATOR_04	ANNOTATOR_05	ANNOTATOR_06	ANNOTATOR_07	ANNOTATOR_08	ANNOTATOR_09	ANNOTATOR_10	ANNOTATOR_11	ANNOTATOR_12	ANNOTATOR_13	ANNOTATOR_14	ANNOTATOR_15	ANNOTATOR_16	ANNOTATOR_17	ANNOTATOR_18	ANNOTATOR_19	ANNOTATOR_20	ANNOTATOR_21	ANNOTATOR_22	ANNOTATOR_23	ANNOTATOR_24	ANNOTATOR_25	ANNOTATOR_26	ANNOTATOR_27	ANNOTATOR_28	ANNOTATOR_29	ANNOTATOR_30	ANNOTATOR_31	ANNOTATOR_32	ANNOTATOR_33	ANNOTATOR_34	ANNOTATOR_35	ANNOTATOR_36	ANNOTATOR_37	ANNOTATOR_38	ANNOTATOR_39	ANNOTATOR_40	ANNOTATOR_41	ANNOTATOR_42	ANNOTATOR_43	ANNOTATOR_44	ANNOTATOR_45	ANNOTATOR_46	ANNOTATOR_47	ANNOTATOR_48	ANNOTATOR_49	ANNOTATOR_50	ANNOTATOR_51	ANNOTATOR_52	ANNOTATOR_53	ANNOTATOR_54	ANNOTATOR_55	ANNOTATOR_56	ANNOTATOR_57	ANNOTATOR_58	ANNOTATOR_59	ANNOTATOR_60	ANNOTATOR_61	ANNOTATOR_62	ANNOTATOR_63	ANNOTATOR_64	ANNOTATOR_65	ANNOTATOR_66	ANNOTATOR_67	ANNOTATOR_68	ANNOTATOR_69	ANNOTATOR_70	ANNOTATOR_71	ANNOTATOR_72	ANNOTATOR_73	ANNOTATOR_74	ANNOTATOR_75	ANNOTATOR_76	ANNOTATOR_77	ANNOTATOR_78	ANNOTATOR_79	ANNOTATOR_80	ANNOTATOR_81	ANNOTATOR_82	ANNOTATOR_83	ANNOTATOR_84	ANNOTATOR_85	ANNOTATOR_86	ANNOTATOR_87	ANNOTATOR_88	ANNOTATOR_89	ANNOTATOR_90	ANNOTATOR_91	ANNOTATOR_92	ANNOTATOR_93	ANNOTATOR_94	ANNOTATOR_95	ANNOTATOR_96	ANNOTATOR_97
abortion	http://www.brainia.com/topics/speech-on-abortion/0	crawl-data/CC-MAIN-2016-07/segments/1454701165070.40/warc/CC-MAIN-20160205193925-00245-ip-10-236-182-209.ec2.internal.warc.gz	314334019	9465	ee59700a45082f462188fbccfd41d0e1		322	84	('false', '(9,74);', 'pro;')													('false', '(9,74);', 'pro;')																											('false', '(9,74);', 'pro;')																						('false', '(9,74);', 'pro;')																										('false', '(9,74);', 'pro;')								('false', '(9,74);', 'pro;')		
abortion	http://skeptics.stackexchange.com/questions/12491/does-banning-abortion-significantly-increase-or-decrease-the-number-of-abortions	crawl-data/CC-MAIN-2016-07/segments/1454701152982.47/warc/CC-MAIN-20160205193912-00267-ip-10-236-182-209.ec2.internal.warc.gz	192173414	19338	02bcc676f5012e6538fad052d4d37892		5149	191	('false', '(29,161);', 'pro;')													('true', None, None)																	('true', None, None)																																																										('false', '(85,105);', 'pro;')				('true', None, None)						('false', '(29,161);', 'pro;')
abortion	http://www.studymode.com/essays/Bioethical-Issues-On-Abortions-1316536.html	crawl-data/CC-MAIN-2016-07/segments/1454701162903.38/warc/CC-MAIN-20160205193922-00160-ip-10-236-182-209.ec2.internal.warc.gz	689095186	18413	18dfe944a3309bd70b57a49febdeca1d		2303	99	('false', '(16,82);', 'pro;')								('false', '(16,82);', 'pro;')										('false', '(16,82);', 'pro;')																																																																						('false', '(16,82);', 'pro;')				('false', '(16,82);', 'pro;')				('false', '(16,82);', 'pro;')		
abortion	http://abortion-awareness.blogspot.com/	crawl-data/CC-MAIN-2016-07/segments/1454701148402.62/warc/CC-MAIN-20160205193908-00100-ip-10-236-182-209.ec2.internal.warc.gz	3306629	9213	b0855b5e5c34e2b3167fd9c6dfc0bf58		3142	132	('false', '(44,87);', 'pro;')										('false', '(44,87);', 'pro;')			('true', None, None)																							('true', None, None)											('false', '(44,87);', 'pro;')																																('true', None, None)																			
abortion	https://urbanav5.wordpress.com/category/non-fiction/legal-abortions-save-womens-lives-marianela-prendes-wilfredo-guibert/	crawl-data/CC-MAIN-2016-07/segments/1454701167599.48/warc/CC-MAIN-20160205193927-00111-ip-10-236-182-209.ec2.internal.warc.gz	826235103	17223	879620806ebf72a7c16e3dc0043ea00b		3966	174	('false', '(4,169);', 'pro;')																		('false', '(4,102);(133,40);', 'pro;pro;')																																	('false', '(4,169);', 'pro;')																	('false', '(4,169);', 'pro;')																('false', '(29,98);', 'con;')							('true', None, None)							
abortion	http://www.politifact.com/ohio/statements/2012/feb/10/nickie-antonio/nickie-antonio-says-restrictive-abortion-laws-actu/	crawl-data/CC-MAIN-2016-07/segments/1454701165484.60/warc/CC-MAIN-20160205193925-00297-ip-10-236-182-209.ec2.internal.warc.gz	613109365	11595	cfaca3570e69f0cdfd97e3adb3ad6f81		2984	136	('false', '(37,98);', 'pro;')	('false', '(37,98);', 'pro;')					('false', '(37,98);', 'pro;')																																																										('false', '(37,98);', 'pro;')																												('false', '(37,98);', 'con;')						('false', '(37,98);', 'pro;')
abortion	http://www.studymode.com/essays/Safety-Of-Abortion-1400487.html	crawl-data/CC-MAIN-2016-07/segments/1454701158811.82/warc/CC-MAIN-20160205193918-00263-ip-10-236-182-209.ec2.internal.warc.gz	666821522	18260	84b891aeb7d79bd9bdc4ca3fa65f19c2		4712	213	('false', '(90,122);', 'pro;')																															('false', '(90,67);(168,44);', 'pro;pro;')						('false', '(90,122);', 'pro;')																															('false', '(90,67);(168,44);', 'pro;pro;')																			('false', '(35,122);(159,53);', 'pro;pro;')				('false', '(90,67);(168,44);', 'pro;pro;')							
abortion	http://bmcpublichealth.biomedcentral.com/articles/10.1186/1471-2458-12-743	crawl-data/CC-MAIN-2016-07/segments/1454701157443.43/warc/CC-MAIN-20160205193917-00257-ip-10-236-182-209.ec2.internal.warc.gz	29208601	34233	ff2be662ebe1c344b082780042ef8948		41796	182	('false', '(0,181);', 'pro;')						('false', '(29,152);', 'pro;')							('false', '(21,160);', 'pro;')					('true', None, None)													('false', '(0,181);', 'pro;')																																																									('true', None, None)										
abortion	http://www.hotfrog.com/find/Second-Trimester-Abortion	crawl-data/CC-MAIN-2016-07/segments/1454701163421.31/warc/CC-MAIN-20160205193923-00075-ip-10-236-182-209.ec2.internal.warc.gz	469858680	18674	ffc91e713a27fce87b5a8d52f6e128bc		2264	161	('false', '(0,124);', 'pro;')																																								('true', None, None)														('true', None, None)														('false', '(0,161);', 'pro;')																('false', '(4,120);', 'pro;')							('true', None, None)							
abortion	http://afterabortion.org/post-abortion-review-index/	crawl-data/CC-MAIN-2016-07/segments/1454701157472.18/warc/CC-MAIN-20160205193917-00322-ip-10-236-182-209.ec2.internal.warc.gz	3181056	23153	f3f5452a155df59d590e1d5af4a43af7		1622	109	('false', '(19,46);(67,41);', 'pro;con;')						('false', '(19,46);(67,41);', 'pro;con;')																									('true', None, None)									('true', None, None)																						('true', None, None)																									('false', '(19,46);(67,41);', 'con;con;')											
abortion	http://www.abort73.com/abortion_facts/states/tennessee/	crawl-data/CC-MAIN-2016-07/segments/1454701153323.32/warc/CC-MAIN-20160205193913-00127-ip-10-236-182-209.ec2.internal.warc.gz	247224687	9737	3316d354c1825f4e988b2702b279eca5		5498	168	('true', None, None)																																																								('true', None, None)					('true', None, None)																											('true', None, None)				('true', None, None)						('true', None, None)
abortion	http://blog.seattlepi.com/seattlepolitics/2014/02/03/abortions-at-lowest-level-since-1973-study/	crawl-data/CC-MAIN-2016-07/segments/1454701161775.86/warc/CC-MAIN-20160205193921-00311-ip-10-236-182-209.ec2.internal.warc.gz	26720287	33679	9b8c856045dd9a5cdeb02a3b5df4f17d		26031	122	('true', None, None)								('true', None, None)																							('true', None, None)																																	('true', None, None)																												('true', None, None)				('true', None, None)		
abortion	http://blog.seattlepi.com/seattlepolitics/2013/10/17/the-40-year-abortion-war-emilys-list-on-the-front-lines/	crawl-data/CC-MAIN-2016-07/segments/1454701159985.29/warc/CC-MAIN-20160205193919-00295-ip-10-236-182-209.ec2.internal.warc.gz	25199463	34696	8dfcffb1c0ab55a448a8da826d3f49cf		26233	220	('true', None, None)								('true', None, None)																							('true', None, None)										('true', None, None)																																																		('true', None, None)					('true', None, None)		
abortion	http://america.aljazeera.com/articles/2014/2/2/u-s-abortion-ratesatlowestinfourdecades.html	crawl-data/CC-MAIN-2016-07/segments/1454701159376.39/warc/CC-MAIN-20160205193919-00015-ip-10-236-182-209.ec2.internal.warc.gz	6060597	14170	4105ae69cef6115cf40affb0d6d1e392		2777	158	('true', None, None)								('true', None, None)							('true', None, None)																('true', None, None)																																																									('false', '(1,145);', 'pro;')								('true', None, None)		
abortion	http://www.bellaonline.com/subjects/3688.asp	crawl-data/CC-MAIN-2016-07/segments/1454701163512.72/warc/CC-MAIN-20160205193923-00083-ip-10-236-182-209.ec2.internal.warc.gz	296559618	7101	b12c64c80ff216aa80790978905605b2		988	124	('true', None, None)																															('true', None, None)			('true', None, None)						('true', None, None)	('true', None, None)																																									('true', None, None)																
abortion	http://abortion-not.org/abortionist-quits.htm	crawl-data/CC-MAIN-2016-07/segments/1454701148758.73/warc/CC-MAIN-20160205193908-00074-ip-10-236-182-209.ec2.internal.warc.gz	1861870	5505	4986f5a89e56217ba235555157517374		2400	112	('true', None, None)																																		('true', None, None)		('false', '(77,34);', 'con;')																																																	('true', None, None)							('true', None, None)	('true', None, None)					
abortion	http://pac-consortium.org/resources/unsafe-abortion/	crawl-data/CC-MAIN-2016-07/segments/1454701149377.17/warc/CC-MAIN-20160205193909-00032-ip-10-236-182-209.ec2.internal.warc.gz	174854033	11651	b363cd7f05fc9e8d0537dd89419059b2		667	96	('true', None, None)																															('true', None, None)					('false', '(0,95);', 'con;')																				('true', None, None)																																('true', None, None)								('true', None, None)		
abortion	http://www.morgentaler25years.ca/the-struggle-for-abortion-rights/access-by-province/	crawl-data/CC-MAIN-2016-07/segments/1454701161946.96/warc/CC-MAIN-20160205193921-00221-ip-10-236-182-209.ec2.internal.warc.gz	563641864	9270	74a3ed032365b53bf52d88a7eb056c3b		4412	87	('true', None, None)								('true', None, None)																							('true', None, None)					('false', '(5,81);', 'con;')																				('true', None, None)																																('false', '(20,66);', 'pro;')										
abortion	http://rhrealitycheck.org/article/2008/02/25/need-abortion-will-travel/	crawl-data/CC-MAIN-2016-07/segments/1454701152987.97/warc/CC-MAIN-20160205193912-00065-ip-10-236-182-209.ec2.internal.warc.gz	193859205	21451	57baf744444017d1b0d6a2d896411b35		7283	168	('true', None, None)																																				('true', None, None)				('true', None, None)	('false', '(134,33);', 'pro;')													('true', None, None)																																						('true', None, None)						
abortion	http://www.guttmacher.org/pubs/journals/3713411.html	crawl-data/CC-MAIN-2016-07/segments/1454701162938.42/warc/CC-MAIN-20160205193922-00195-ip-10-236-182-209.ec2.internal.warc.gz	448520210	18733	ec3bbf19ddc3ae7e5e2e0da6d4734b3e		304	85	('true', None, None)																																								('true', None, None)		('true', None, None)																			('true', None, None)																															('true', None, None)				('true', None, None)		
abortion	http://journals.lww.com/greenjournal/Fulltext/2011/06000/Changes_in_Abortion_Rates_Betweeen_2000_and_2008.14.aspx	crawl-data/CC-MAIN-2016-07/segments/1454701155060.45/warc/CC-MAIN-20160205193915-00244-ip-10-236-182-209.ec2.internal.warc.gz	121636214	58702	b2d38512562e0e73aa5ab6b800da75ed		2707	239	('true', None, None)																																								('true', None, None)	('false', '(75,163);', 'con;')																																															('false', '(0,55);', 'pro;')				('true', None, None)						('true', None, None)
abortion	http://www.biology-online.org/kb/print.php?aid=4491	crawl-data/CC-MAIN-2016-07/segments/1454701165378.58/warc/CC-MAIN-20160205193925-00133-ip-10-236-182-209.ec2.internal.warc.gz	306892393	14688	f660995e2f07c88259d3de5caedc0d6a		22988	144	('true', None, None)																															('true', None, None)									('true', None, None)	('true', None, None)													('true', None, None)																																												('true', None, None)
abortion	http://bmcpublichealth.biomedcentral.com/articles/10.1186/1471-2458-12-743	crawl-data/CC-MAIN-2016-07/segments/1454701157443.43/warc/CC-MAIN-20160205193917-00257-ip-10-236-182-209.ec2.internal.warc.gz	29208601	34233	5c90fbb73631117d3e8c1f1e322ff618		28502	169	('true', None, None)																															('true', None, None)	('false', '(34,134);', 'con;')																														('true', None, None)																														('true', None, None)						('true', None, None)
abortion	http://www.studymode.com/subjects/advantages-of-abortion-page1.html	crawl-data/CC-MAIN-2016-07/segments/1454701147492.21/warc/CC-MAIN-20160205193907-00162-ip-10-236-182-209.ec2.internal.warc.gz	678959891	15669	345d579ad0d7f33e6cc55d18f6dc405c		86	133	('true', None, None)								('true', None, None)												('true', None, None)																					('true', None, None)																																									('true', None, None)										('true', None, None)						
abortion	http://pac-consortium.org/resources/unsafe-abortion/	crawl-data/CC-MAIN-2016-07/segments/1454701149377.17/warc/CC-MAIN-20160205193909-00032-ip-10-236-182-209.ec2.internal.warc.gz	174854033	11651	9888f44f9d53594eba8c523fc8b1d58e		3852	216	('true', None, None)						('true', None, None)		('true', None, None)																							('true', None, None)										('false', '(78,137);', 'con;')																('true', None, None)																																									
abortion	http://www.medicationabortion.com/links/index.html	crawl-data/CC-MAIN-2016-07/segments/1454701153998.27/warc/CC-MAIN-20160205193913-00272-ip-10-236-182-209.ec2.internal.warc.gz	531603977	11171	e1bb2799a49940f31ff999ddc835de01		4188	130	('true', None, None)																															('true', None, None)																									('true', None, None)															('true', None, None)																					('true', None, None)						('true', None, None)
abortion	http://www.pewforum.org/2008/09/30/abortion-laws-around-the-world/	crawl-data/CC-MAIN-2016-07/segments/1454701148402.62/warc/CC-MAIN-20160205193908-00027-ip-10-236-182-209.ec2.internal.warc.gz	596335501	15634	73289d8b9592b942b0bdf2974b427ab9		15795	226	('true', None, None)																															('true', None, None)			('true', None, None)																											('true', None, None)																															('true', None, None)				('true', None, None)		
abortion	http://abortion-not.org/wilke1.htm	crawl-data/CC-MAIN-2016-07/segments/1454701165484.60/warc/CC-MAIN-20160205193925-00277-ip-10-236-182-209.ec2.internal.warc.gz	2191734	8085	8b71f9c29b76368e9bdd46f375c1aaec		13802	136	('true', None, None)																															('true', None, None)					('false', '(24,76);', 'pro;')																				('true', None, None)																																				('true', None, None)						('true', None, None)
abortion	http://www.guttmacher.org/pubs/journals/3012898.html	crawl-data/CC-MAIN-2016-07/segments/1454701163663.52/warc/CC-MAIN-20160205193923-00023-ip-10-236-182-209.ec2.internal.warc.gz	451286334	18494	cef5d90237e7ddeaf4aac626396836f0		31702	191	('true', None, None)																															('true', None, None)										('true', None, None)															('true', None, None)					('false', '(0,127);(136,54);', 'con;pro;')																															('true', None, None)						
abortion	http://www.lifenews.com/2010/11/30/nat-6895/	crawl-data/CC-MAIN-2016-07/segments/1454701166141.55/warc/CC-MAIN-20160205193926-00143-ip-10-236-182-209.ec2.internal.warc.gz	522138725	10234	ecc531f3393a95d1877ef7ca1838d903		412	98	('true', None, None)		('true', None, None)									('true', None, None)																																																	('true', None, None)																												('true', None, None)				('true', None, None)						
abortion	http://www.guttmacher.org/pubs/journals/3713411.html	crawl-data/CC-MAIN-2016-07/segments/1454701162938.42/warc/CC-MAIN-20160205193922-00195-ip-10-236-182-209.ec2.internal.warc.gz	448520210	18733	233a56c61c0bccc2942227df4d67c0ea		31285	131	('true', None, None)								('true', None, None)																												('true', None, None)																		('true', None, None)																																		('true', None, None)					('true', None, None)					
abortion	http://www.debate.org/debates/Abortion-should-remain-legal-in-the-United-States./1/	crawl-data/CC-MAIN-2016-07/segments/1454701152982.47/warc/CC-MAIN-20160205193912-00095-ip-10-236-182-209.ec2.internal.warc.gz	366279226	16916	5b96cb4494e1a6643cecbac33d50921a		13730	106	('true', None, None)																															('true', None, None)					('true', None, None)																				('true', None, None)																																				('true', None, None)						('true', None, None)
abortion	http://www.christianpost.com/news/2013-another-blockbuster-year-for-life-affirming-legislation-111351/	crawl-data/CC-MAIN-2016-07/segments/1454701167113.3/warc/CC-MAIN-20160205193927-00310-ip-10-236-182-209.ec2.internal.warc.gz	338907370	32909	074fa8df121a4c23062989bbeb8248ab		2970	152	('true', None, None)																											('true', None, None)							('true', None, None)							('false', '(69,69);', 'pro;')																					('true', None, None)																														('true', None, None)						
abortion	http://www.guttmacher.org/pubs/journals/4000608.html	crawl-data/CC-MAIN-2016-07/segments/1454701153323.32/warc/CC-MAIN-20160205193913-00238-ip-10-236-182-209.ec2.internal.warc.gz	439205804	18790	3558aeec82f57cb547e972b2f10dd0e0		23009	222	('true', None, None)																				('true', None, None)																				('true', None, None)	('true', None, None)																																																			('true', None, None)						('true', None, None)
