topic	sentence_hash	In-Domain	Cross-Domain
cloning	1558695af1fac9133b33d275ec80bfa6	Train	Train
cloning	7a2462bf3b131b9e93ed278a2a5bba30	Train	Train
cloning	0557fa32bb04f2b14c6f960e93214f7c	Train	Train
cloning	1acdf7eb04327bc9ec33394ed247e66f	Train	Train
cloning	3c12ea7f39636f9300f95113d2348d04	Train	Train
cloning	77261e8ea5ab7caffcc654aa5a82488e	Train	Train
cloning	5313836927d71af1d18864d9f6f26543	Train	Train
cloning	2f3c472970726cab275661e0e6795811	Train	Train
cloning	de9e7bdc00d63b1d958e6ea6e2e743ef	Train	Train
cloning	e429c686282a047eb16edc21f36c153e	Train	Train
cloning	90898ede1aab2f236e966c1f0e702db9	Train	Train
cloning	7cae19569db7ac7b14c627a0d9d3f3ca	Train	Train
cloning	2231f7ceed588f2ba8e65b0910211de6	Train	Train
cloning	db4baa1357923efe121c04ec69c3dcff	Test	
cloning	a6c3fd10a653c742bc97e97298f78c01	Test	
cloning	254c4879441397b81d9d2aedb6757ba9	Test	
cloning	cece173b4666ba9db8900621bed5f931	Test	
cloning	b4cafcd7805d2adfc1e604c8f49b18c5	Test	
cloning	aa34d8e5205e607128d32f0a781b0123	Test	
cloning	155bc9638b1c0a9309dd2865761195b0	Test	
cloning	47531224b6c67cd3c37c087d4609ac7f	Test	
cloning	157083a3ec84c32144101a29fd71c60c	Test	
cloning	16fbe762fecce7b95b4208791091e835	Test	
cloning	c0e41888bc8cb3d259bdea451a56bcdd	Test	
cloning	bbe6c8575be46efd7c1ec751bd83442d	Test	
cloning	e3691af524608a43374980af735bdbc5	Test	
cloning	b23173022c096bfe428feb920e91e43c	Test	
cloning	dc8466c14848578a10861061206f3a9b	Test	
cloning	68247d65f9be82f5d8e52be980eff61d	Test	
cloning	fc4cd8bc78d00f898d951ba07e45edf4	Test	
cloning	206d5455ab6c34b4cb7dad265300ba11	Test	
cloning	8ef300f25c0ffac3257b274588b3c9bf	Test	
cloning	32cb6aa8e7ad2b4da79354660c6dd7a3	Test	
cloning	aab67a75c8a7f8d5f4f0436ae90d3341	Test	
cloning	1f0b28be4af1fa7dc77702ec0a044725	Test	
cloning	9b8c1a5d4c4176db27ae2a4856a7650e	Test	
cloning	531e1d34057576d904364f94a83840a0	Test	
cloning	d9b25e9ae5e70ffa1bd4e0907f163d98	Test	
cloning	7d1bcdb4e9ee99dd8df34df31d703405	Test	
cloning	37d023b0a826dcf9cd9b4cf92f551ba9	Test	
cloning	0ac901a29074e3abd9a3d00dc3dba071	Test	
cloning	59c0753f035bac0da098dec13b4cca08	Test	
cloning	5492cb124577b6459ff01863cfaeb747	Test	
cloning	b6da805df7ebace08a683b4a4c3580ee	Test	
cloning	74954ef4a03492e5a7f48f91f442f2c9	Test	
cloning	70f61922c7c30f9cf6555ea6c8036ca3	Test	
cloning	33b9434f9599d595df40e3727ad8aaa0	Test	
cloning	b83c3180c15214a8d848426c2eb189ed	Test	
cloning	af92413f705c97def028057f9c623b3a	Test	
cloning	43918c6ba5e3a7d7ce7fac6f68a0f485	Test	
cloning	e3739d289f8292a23e9261516265347b	Test	
cloning	e12fe5ebdcd2ab45a1bf5d541c2a9193	Test	
cloning	8c0e2e61ecdd5017cb435e9b222be940	Test	
cloning	2438df54ac01e76db5c9288fc8110ec5	Test	
cloning	3b7ea3fee148afdba53470155fca7d19	Test	
cloning	12e78c7cee0682adacd92385c0dff097	Test	
cloning	e17f422a3b1fd1e92ee9d92721ee9a7f	Test	
cloning	bb273daf9a151bb946c2bc837f676e51	Test	
cloning	a9864ceb49a4b161ae8820e47332c1b2	Test	
cloning	e944c5f170ca03ee3e1429ea39cb060b	Test	
cloning	9201a17b36ee7195e5efd47da632935b	Test	
cloning	94c3990f08d34f409c0853696fd77b4e	Test	
cloning	ba462d8db15a3c03cb743b8f2d39ae9f	Test	
cloning	114bd279e25bb93466dfb4d7aa2332c0	Test	
cloning	d6f59cb32d77c3937044001a64637c8b	Test	
cloning	109ec4176834885d730a6aa2af5be454	Test	
cloning	9b61e1d3381b893b10b457ea7e85b6be	Test	
cloning	a11721d5003eac11c88e0dfb2894c245	Test	
cloning	8084f94a447947d949bb4503300a17e4	Test	
cloning	69f38e8bf4c7ca4dfa17efd080fae27f	Test	
cloning	ec4e4ec8158608f580c5aab6aecab9a3	Test	
cloning	1bff0b6e62733ec3dbaf7a11c3539e75	Test	
cloning	d8582d14364d5d27fa03a50e72136cb1	Test	
cloning	8c24f4697a72bbe9138fcd4b78474563	Test	
cloning	1df05abc82c8152c80c52b9804ac144d	Test	
cloning	e5bb97da5a6acd181a071c165bab2326	Test	
cloning	90ee2f015e52eed046001ba7def81b58	Test	
cloning	c819a06132466548c0a8734ed7f47d62	Test	
cloning	9ce9977d857308bdc6ca585f37f0fc5b	Test	
cloning	ee6fe93fd6786a160a2b5159edf20dba	Test	
cloning	538a5506387f3a39558cab280d4fcb61	Test	
cloning	6cd7986039bc9d5c0852ac2769019d86	Test	
cloning	5710e51fbcf9c83ea101c6bbe7866e81	Test	
cloning	af5d27b09840b33deaff46c37072fa47	Test	
cloning	76d58c34ba6c3b4a122d07cfb202acb6	Test	
cloning	a7cdc0d87ace203f2ad48395ca44a054	Test	
cloning	078716a4f68e9b58a93ff5f30d2d1b45	Test	
cloning	b44e5efc63e801e80cc9ce0e8d9110d8	Test	
cloning	bf3df67a94c5acd174a7cd8dd7acdb87	Test	
cloning	23a967868ef2de9422b56345970bffa0	Test	
cloning	3509e943de4da9ab317fe5a72566cda0	Test	
cloning	a0aefe228f754652b767995918090a58	Test	
cloning	5f9bee4c8cacf95e71d8c5bea47d8b47	Test	
cloning	4f2ed60a29335afbdf3f2a8d8d3ca16f	Test	
cloning	6531a9f39e2537308c4eebce6dbce7a7	Test	
cloning	ea7dea07eedcd05f098802d9e816f455	Test	
cloning	125d7267ebc4680127d9eaae3749c1b9	Test	
cloning	e78f8193db99c2f95656649b747c6eab	Test	
cloning	82ec8ebaaf2db92993bcf264db835d75	Test	
cloning	88f05831cafc1e7e53c4205f4106d863	Test	
cloning	befdfe0fd9d7868ce6bac2b9647987c0	Test	
cloning	c6685f3c492c7fe4144303e9e7a7b5ea	Test	
cloning	bfd46e4dc30e1e2513c6323d72aa119b	Test	
cloning	d2262a68f00d22ea10494b0cca9d141a	Test	
cloning	77abcba649e3646e3d7e33b084c13072	Test	
cloning	5ebeb0d6c40896e278d0385713d32b50	Test	
cloning	b02d2020f88897ef2a1cb9e7a4bef312	Test	
cloning	ae3ac564fb202f2251f182f43da3ff4e	Test	
cloning	00524220ca1a71c38174c59e869256d2	Test	
cloning	48c7a31fc0b24d001c67953929550e76	Test	
cloning	f7f7928e90749877dce590102c51bcab	Test	
cloning	2b27547a80053655b25cb5ff11c7bdd3	Test	
cloning	cc62ad279b25d982920161a6f795792d	Test	
cloning	236b79af2f3a3e1f9fbe9d6fc13c08eb	Test	
cloning	22850a4aac7cb97b6074a2fb0a9acc9b	Test	
cloning	6eddca7ef38ae1f5d55e5229d422a65e	Test	
cloning	c0cc017e43874bf5f06b71ae2f3bbaf5	Test	
cloning	db0e078398ff0d1fb74382b04ad10ff1	Test	
cloning	79866ff016020c001859dde96a327b27	Test	
cloning	03828a091aae1bf74a3aa386534e3ba2	Test	
cloning	8e59b171e2e13fb56e69d2e435f4940f	Test	
cloning	1454f42a38edb07a499a00896d5899cc	Test	
cloning	7ae9083038a2b6e8a0847d87c5729aba	Test	
cloning	563872b054649d3deb7999b3eddb97b6	Test	
cloning	fae427928974ab4053086c00660b4cdf	Test	
cloning	45381418eb74ca50d8f74a7d369ca4e0	Test	
cloning	c7a7c138ae8f8fe4a73495557faea4a2	Test	
cloning	215de209858be3ad45bba50ec082fabc	Test	
cloning	308db70135839acc5c484b56a80cb655	Test	
cloning	ef92f8512a99bc5b007a419007da55fa	Test	
cloning	4ff1dee7c7fa2e170c92438dd8ab8783	Test	
cloning	f88ba1d4293508ad6805915d2cf594bb	Test	
cloning	376d2b58a9aabd1e5f849b4f58be24f9	Test	
cloning	3f9bad89943e08e5b0023564fd833261	Test	
cloning	68ae5a48d2fd6191f7c7b56bcc328839	Test	
cloning	bd2bca71457f58789331a9e85a5c869d	Test	
cloning	26c18f499998a7cf1772953e3789ec11	Test	
cloning	a43fa7b8e638965ca41e2f79a7d37ed8	Test	
cloning	ed34fd010fc39dd2226d37143d8d860e	Test	
cloning	8e0778a5389c3d1074fe7abba75d00b7	Test	
cloning	c2d03e28f50e18458b8e345fe5ca7a96	Test	
cloning	c8f1d21f7cb81c7b20c4815b43ea7663	Test	
cloning	b793087b25a52ebb6b2fc7fdeae87294	Test	
cloning	9a34208872f5f05945eadef470b25300	Test	
cloning	d22b3018c635fa262ca6a5d52ed42a8d	Test	
cloning	cad3590c4123869778f9830adf577c6d	Test	
cloning	bbeddaa8298a0a36c4686afadb8e9f7d	Test	
cloning	e200a02449dc407407837a6d37981ed7	Test	
cloning	4e920521fb60fb366f0ab367f0d20495	Test	
cloning	8a08b047abf5fac8ff8b8104d077cde5	Test	
cloning	c99bb70d49c0a3cb7ccd2f35cdc0df71	Test	
cloning	8198a274f2050d0842abb1237bc0302b	Test	
cloning	1b42efe5a5a649ad4b1b9d05f239c557	Test	
cloning	1c36ec01887f09cb8c585433c037e932	Test	
cloning	71a4ebefbb90f7f0197819d33434b1c2	Test	
cloning	f8a97c25219cec2ba1727a38ea7e813f	Test	
cloning	54cd60f13b41dbfaa46ebc131b18177b	Test	
cloning	19f6078120c707896c38dc55c57fba86	Test	
cloning	45c37989afff5eddad2c2e8e2619cb22	Test	
cloning	02d5dd449e0ccd73495e2ad0deb2929b	Test	
cloning	c49ec91ecd4a1e8541b82f3132a707c6	Test	
cloning	0fc0235bf94b6620121f6301bf061f61	Test	
cloning	e785ba35839c51e0c438288d7c2bc360	Test	
cloning	ca2afaffe1ac9a65a2f40c03bdb01466	Test	
cloning	37b9f60e4963754f5d7d2ef9b4a186ab	Test	
cloning	b43266eb6c7e978ecb3e9297008a8243	Test	
cloning	69b94f13730c1fa52b525903be3bd412	Test	
cloning	8f9688dc60c8902a83b0b3a294e4fcf5	Test	
cloning	1d5be000a6ff31d91a0a574fe11c20f4	Test	
cloning	fee4e60f95f0dcf985dae21cd74e4c1b	Test	
cloning	9ce1b8f20e6250acb40b90dccf3c475a	Test	
cloning	fde5ffc9645c273d9302c9bda34a5aa6	Test	
cloning	79963f225fb5263671b2b9204f83953d	Test	
cloning	487790bf0c90d606caaef5912a3ce91e	Test	
cloning	1107eac2c7b6f472dcc9c4a945d073f1	Test	
cloning	3bb28c29632fdffd2af825baafb4fed3	Test	
cloning	162a8e05e737613fd4991322b8342d32	Test	
cloning	41b3218dfce48d6e0a5346fd520b7fa5	Test	
cloning	45501bf39031ba98f29ebc0e76465cf3	Test	
cloning	050079dbeac83b7e9ec57dc8c149fed5	Test	
cloning	7af61373dc0372c36e9d74e15e10e705	Test	
cloning	e4515fb6a451bda80a9ce43f15ced8a6	Test	
cloning	9e42d94de1b55951be400eb969186a33	Test	
cloning	70fec4a44154b088ac9987b5ba85b098	Test	
cloning	af8aa8c37fdd56360e52c1ecabf6f610	Test	
cloning	f9ccf9ee0e848bc55baba53b6853c99d	Test	
cloning	740b7a5f3a2293d4af5fa2707b76f45d	Test	
cloning	6fba28aec7ebc958a333ce4d50cd9a46	Test	
cloning	9f8fe8adee86b0c8dfc1802fc573d6df	Test	
cloning	b7972729d19cd48ca5f4d521bdafcbd3	Test	
cloning	d3d10cd321a366abd901477d81a46090	Test	
cloning	a8f2d9d5f9e3087a907b713f94e0be22	Test	
cloning	d2b099b49b2243f2454ebb854fa8d243	Test	
cloning	0ffd58ba578f7cd529c79c2704227605	Test	
cloning	613f3ea1a64b0d63d85e6903583ba202	Test	
cloning	5d1653dff37159e13fa2d7b25c0cd084	Test	
cloning	0975a63785379ba15dffe9035d9e1783	Test	
cloning	be50c4bd3ecd2fea2e240f2e7726bcd2	Test	
cloning	9ed01577021c3842fcf1ad89f38fcd40	Test	
cloning	50b8ca6006de3d588e373f19ef1a6f15	Test	
cloning	a7b4870dedfb4df3b8699cc287faa434	Test	
cloning	24739c26efc2803eddabdb810ef3f151	Test	
cloning	fdfeb6dfd6cec4c43acb20a5092a2308	Test	
cloning	8106449ed041d4d0a48a09f443911bb5	Test	
cloning	bcb062a5faa5e5f5570d18017fb2daac	Test	
cloning	794184ffe2a8a03d1f77f461907681d0	Test	
cloning	63af1e86e03d30b06aa3df93323bca00	Test	
cloning	11cc38c0ab0ccb483e0aa59f694429d5	Test	
cloning	99b3b0847db497b976e17d56a6dfeaa8	Test	
cloning	90de246bd8e56bd7f021ca2910276cb9	Test	
cloning	87e70f5004ed24b7dadefc63b184300b	Test	
cloning	f1745fc6c217fe3835ae31bbd9c7fe62	Test	
cloning	7525645997a85f06b1a7476e7efedb40	Test	
cloning	b318874946bc4f9de00efcdf91b667ae	Dev	Train
cloning	cbd0b403e424e2194c5d05791d135748	Dev	Train
cloning	7c4610dc2bb534211d3d299dc46d6db0	Dev	Train
cloning	6092b5125135f539733b85d45e9a606e	Dev	Train
cloning	9e78e76aa2db50f14e06916a4ecbd0d7	Dev	Train
cloning	121be453165df706eb551901488341b9	Dev	Train
cloning	15a09a97dd8a978d387b53da0bd9bdf9	Dev	Train
cloning	52bd9d43bd30dfc24cceabcef4af9013	Dev	Train
cloning	c29a93e6350478a562633cd31afa02ad	Dev	Train
cloning	a087a7bba5eb3352239438b471684693	Dev	Train
cloning	6deefe9c6f3d1004d607fec9e68751c1	Dev	Train
cloning	de982ea3f2b8618624a399e6df7a37cc	Dev	Train
cloning	8d355675eb93cf2ef911df4bee19547c	Dev	Train
cloning	03c65498b7cdac5e3f881cea6f5bb86a	Dev	Train
cloning	f1ee87ce153d9bf9ea6e0639d5375866	Dev	Train
cloning	a0fed3333b32c01f69b8560518586bc2	Dev	Train
cloning	b270fd984f45714622f0e7b4f4dbc330	Dev	Train
cloning	d660b8a8a78ccb4b955c83a276529599	Dev	Train
cloning	1dcc921274f44fc6f12b8841a6142f85	Dev	Train
cloning	9be98a42774baf207954f524d3833fa9	Dev	Train
cloning	e2a2142c4d12b12c58cbefc4b3526880	Dev	Train
cloning	d05d1b8fbe1d63647c9e01f8e6131f7e	Dev	Train
cloning	5d20b006afc019fade712a9f34fe15e8	Dev	Train
cloning	b2fe886fd3f3c378a46bd507b610584e	Dev	Train
cloning	4119384c6ee1d3431ebdc6e051d03606	Dev	Train
cloning	bc40078d65e3e88bdefd4621785d8d11	Dev	Train
cloning	e0ca6446e4c42097970c50fe91c19762	Dev	Train
cloning	3aed5a62df611a0d2e46affdae9702c8	Dev	Train
cloning	77e094509a0aaea7194761cdd2385d66	Dev	Train
cloning	75aec8ec5142acb33e8d07bd7460b1b6	Dev	Train
cloning	92e4c8d13deae128bb557571f462c441	Dev	Train
cloning	50df116c6f04d8e0b3734870b6a6a0ca	Dev	Train
cloning	04bd382368acf8a8fce887dcc21b3373	Dev	Train
cloning	034439566883c1bcfa9efd110faf949a	Dev	Train
cloning	4c92fba7eef0ee1fc43c583013f0c5a0	Dev	Train
cloning	e073dbd6fb3c7051bd1d77b6fb91fb3e	Dev	Train
cloning	e47e6c1b5ac827714c9c4475b84f146c	Dev	Train
cloning	db04e36b7220d6304fa7d59e32b65166	Dev	Train
cloning	6b3f6d9019eda5bc61f4520835970afd	Dev	Train
cloning	41dffdb83370ec5e48778050c6006f1d	Dev	Train
cloning	f1c3b390cfc03acac8b5522238833d86	Dev	Train
cloning	79f0f9d95b8db27bd5c105af41aa731d	Dev	Train
cloning	1f230731ac5808e7682bde874c415852	Dev	Train
cloning	06fa767451b0e252eab6d04ce44074a3	Dev	Train
cloning	cb8d3f5725c1dce16a1c743cbc75237a	Dev	Train
cloning	033866406c6b9d11e8e413f1e36ae83e	Dev	Train
cloning	2630e2fcb7894a33570ce60dd0ae7854	Dev	Train
cloning	ecf159d317ae4cfc1f9a9346be00e4b5	Dev	Train
cloning	23b9bcea44f2502e5273e8b572149b74	Dev	Train
cloning	85d2650c7875275dde5166e6e375a642	Dev	Train
cloning	7a2b745385c1a9e17892fb1943526c7b	Dev	Train
cloning	ff4dd9818c0e4370aa1db81c8d749f4a	Dev	Train
cloning	e0b560e042aa5900687175fa6f9e4be2	Dev	Train
cloning	3d30981bc06334f01be12771d4b50746	Dev	Train
cloning	77390c96d71110e0af941aebf087795f	Dev	Train
cloning	b59d3eb27e2d2fae10762e1ea4f3aa4c	Dev	Train
cloning	4713f16c793266d4056d9f51d656a7ea	Dev	Train
cloning	e90a5d9f358650ded0acf19892776ed0	Dev	Train
cloning	b4e3f20770bf1f508ba8a92066154073	Dev	Train
cloning	ba4fcfec40a65f53a2f6832c9b7db3b3	Dev	Train
cloning	605f798b5ed1aef8e9dd5e38b6500e64	Dev	Train
cloning	70900a905015a961c65b3037d0b12b3f	Dev	Train
cloning	3b378e6bb7ac4fa1ea0a66268ed8bb4d	Dev	Train
cloning	1f03b2ff71e2762a4e1374cf17e742cb	Dev	Train
cloning	f9c377cd29bfef02ab635e407c5a1337	Dev	Train
cloning	e0391a6ad3d6e6a72e9b6a19d35046b0	Dev	Train
cloning	d4b0d1d8a1f661e44f4ca78eda6f125d	Dev	Train
cloning	75766844ef05fb1710ef51b9c8da0708	Dev	Train
cloning	296e032b2e6e15e50cb1b5361823a920	Dev	Train
cloning	2c3962f6cac824924f444b3f9cbeea03	Dev	Train
cloning	e82e6a2b73d47adf462bc677d5b09be8	Dev	Train
cloning	a3a7c30807a008f601b72e91be000565	Dev	Train
cloning	ea55d83c50a4b7dd7abcadbf62ebcc3c	Dev	Train
cloning	a1bac2f6afd6d6ab9df31aff92c5fcfd	Dev	Train
cloning	77ca73f45576b2ab8e98cfbc0f7e5719	Dev	Train
cloning	b642c4b6ca1c14acc08308280a96f66d	Dev	Train
cloning	f11e12610920c475f05f360afb8a2bc4	Dev	Train
cloning	38730d33b40e8b588736cf88e0aa3664	Dev	Train
cloning	6138e9405a9c56fd15cd5da8c81f9a82	Dev	Train
cloning	260230f8fc87b87187b55d9f309dfd85	Dev	Train
cloning	3572f1179ec57c3a6fef6cfca488af47	Dev	Train
cloning	cf1059ffb04b5b65a640fff435010de5	Dev	Train
cloning	06d65e84eb4d59280976f7b3439f6f99	Dev	Train
cloning	ec0ec7ad40d9eee9fc998ebc0e7e4abb	Dev	Train
cloning	d4917cc99cf1c4d947bbe0f4e58e2baa	Dev	Train
cloning	f4e0f92826f30276381e9a60e7b1cdb0	Dev	Train
cloning	23bd131636120278d0c5f555766a4677	Dev	Train
cloning	89e1f8275953c41cc4723c2ce8024fbe	Dev	Train
cloning	f5d01bdb224cba7f169a689784db0ea2	Dev	Train
cloning	7a794da0d4b3705e0ce5c0b1010f6607	Dev	Train
cloning	4afd2444de1869c2022bf4c4d2e070b2	Dev	Train
cloning	695c63b345ea65b3483a2d3027073c2a	Dev	Train
cloning	2d42bc9e596bdf10a186b8435e55a5f5	Dev	Train
cloning	3113f862795117afc8a53b355575ea62	Dev	Train
cloning	77ae2b9644ef5229ca8a7c732a85be9e	Dev	Train
cloning	f73a50f03d95e70a5ff7528ee72e4e80	Dev	Train
cloning	f4425bc20c4fcfa48d1409fb54152c3e	Dev	Train
cloning	c235e8893b52902acc12645f620eadc3	Dev	Train
cloning	ba84e9f1aa8ef286efe4ddb8186b7756	Dev	Train
cloning	600e5a456fa854b49c87da0cd9b67a52	Dev	Train
death penalty	7dd47dbd7196fa0724d2fdda91e5f83f	Train	Dev
death penalty	0fbd43102c043da43254dfc77758f18f	Train	Dev
death penalty	fd93bf67b8efa050cee7005c613efea4	Train	Dev
death penalty	d543f7bd510de65d36ba037e3d49ab37	Train	Dev
death penalty	0c7addea7af6457f0fa57a2bcef9d767	Train	Dev
death penalty	7bad18dc55fbc7ce4939561409b1a2c8	Train	Dev
death penalty	523ce071c685e8f415fa0713336d26e8	Train	Dev
death penalty	e29dca6614447e7538ca047ba8032dac	Train	Dev
death penalty	bfa88817d7f6669418677fd4015bed4a	Train	Dev
death penalty	57e66a42a558d92008e4c973257db6d0	Train	Dev
death penalty	d699f725a85faab3790b86cd045b5e9c	Train	Dev
death penalty	3790997c9efc902e6c2570a1bdce71a9	Train	Dev
death penalty	ae05db03cb197a29d45ff6b0e1a4df04	Train	Dev
death penalty	1508ce1e67b3c48f6e0d5d254ab67e87	Train	Dev
death penalty	e95fbca4118b9fd3e2010f5164b069e4	Train	Dev
death penalty	24acd71a97d1a1034a3ea7e54e73db45	Train	Dev
death penalty	1fc21f44e5bc2b9f645609b82204bde3	Train	Dev
death penalty	647b272050543ca1475d3ad1a9a55d3f	Train	Dev
death penalty	f0abfe66994633c108060f3089363032	Train	Dev
death penalty	b9d444b96b2e1b184962864e8b4e2307	Train	Dev
death penalty	8693075d6e3dbe142ad79c203e857a95	Train	Dev
death penalty	4b6bbfb28dbe2faa9a2d9eab8020730f	Train	Dev
death penalty	7539f73747ef522446e942a8a1470cb6	Train	Dev
death penalty	a5ca33a03c688e96eaffd5a86dbd8315	Train	Dev
death penalty	64ba6549f52e958b3d1ba3a16bc9aadb	Train	Dev
death penalty	5c1ce17f2d3e39463a1c4c7469be2635	Train	Dev
death penalty	6ea28fb8b22d5452cd8fcc7a6e9319d0	Train	Dev
death penalty	ef0e078ece0b51f2d91a99e2c8e8b5e6	Train	Dev
death penalty	06a8ba39f4140ab6e51eefc80fb5fc9b	Train	Dev
death penalty	af861a55bb294aea6de4241df4521597	Train	Dev
death penalty	6babc09329915753acc4237c643a649f	Train	Dev
death penalty	6275e116e47aec8421776a3bf2aeaa58	Train	Dev
death penalty	9030e080503e88cdd005dd6d84d12639	Train	Dev
death penalty	a8ee6308935c594489253a8423544f5f	Train	Dev
death penalty	9fb066e7ee23b29ad8f541f0dd06470a	Train	Dev
death penalty	bbc2dd76b6624b5bc6ccd731725e3d8b	Train	Dev
death penalty	6cabf3d96037d5699cc211c0a54ef01d	Train	Dev
death penalty	e1a7f4bff1e6bc743b90c9d53a6413b1	Train	Dev
death penalty	ebde19ed57f7578e60f4b61aa2ae00f1	Train	Dev
death penalty	eced3495267bab8ac711f7d6c1afdc09	Train	Dev
death penalty	9824b985af7d89686c15de1baaec166f	Train	Dev
death penalty	b501e1bc38195358df6bc91dba856170	Train	Dev
death penalty	6f0a5b235632c5013a86eaeb34a29106	Train	Dev
death penalty	7ac66e5500609982e10a8bbc5f107b9a	Train	Dev
death penalty	13af8f1dbc872a2b160548bea15e4b88	Train	Dev
death penalty	381598f0aaab6952a12ea1a8a1b45f09	Train	Dev
death penalty	fa918af4c244c153a5bd0ccca88fe08c	Train	Dev
death penalty	bfe6fe61eb1aaef903d45f3332520dd4	Train	Dev
death penalty	b20b25f026a561e0dbffe24cf044ba7d	Train	Dev
death penalty	d0b96ac5fb5f517e08691fda625e4f2b	Train	Dev
death penalty	7e78e1bd78692e4881f4da5ac29160e0	Train	Dev
death penalty	3ce33b32859bf0b59a348bdb05191130	Train	Dev
death penalty	f7d270d174964743be53d76a5fbf1fc5	Train	Dev
death penalty	a55f4329c3929912d7bf5540aa5d07a9	Train	Dev
death penalty	2a7a050470a3a1c3baa129ee53ea1604	Train	Dev
death penalty	84fbb76ac1ff8d767c3e16bc3dc794b7	Train	Dev
death penalty	cadca3acfb5ab1f694a9a9b5cc7c2fc6	Train	Dev
death penalty	9bcf7ca95eaa2518ad99a4775ba9a214	Train	Dev
death penalty	a2158edb08e9be5492696257b7c98bfe	Train	Dev
death penalty	7c6504a96fc02aaf9caba2ecd971aa1d	Train	Dev
death penalty	92890f9e498e50ba65d1adcea461d808	Train	Dev
death penalty	4dffcff36c136e807e2cd383daa84613	Train	Dev
death penalty	45a780d405539b79ee34337d50faea90	Train	Dev
death penalty	d782ef80376ef6dfc3d8fcb49fc09270	Train	Dev
death penalty	fc82cd8738085daf574e229dad616473	Train	Dev
death penalty	0cd899f18bd7687b9aa35424b63ed207	Train	Dev
death penalty	aa946ed7e02be607cded198e65ffb614	Train	Dev
death penalty	e6690e12ea0f3bb75e6d0b446ca13b20	Train	Dev
death penalty	205c7ba181d6b05e367f75b4837465c5	Train	Dev
death penalty	18922b66dc5b32a62de3306bde3e94a3	Train	Dev
death penalty	46f298a81283c9360d1e876da0a90c54	Train	Dev
death penalty	a7488836c54bb3cd9694d562ef29a8ec	Train	Dev
death penalty	739d063b2072b51929f07fe7726f55ac	Train	Dev
death penalty	519a3ddcc71bfe4b31de8abcd472c579	Train	Dev
death penalty	f576ce5961db417c274763e8df3daff2	Train	Dev
death penalty	8df3e385ec4849865f72b19a5218a287	Train	Dev
death penalty	de569e12d3dfaa67338892c26268f762	Train	Dev
death penalty	c3f75289b3c5118a7b2a8dad9890022a	Train	Dev
death penalty	53ccbad793926cb58f1502388c9f1a67	Train	Dev
death penalty	83e66e1ff1f341f7503f7b88381ab815	Train	Dev
death penalty	01a85fae817bdf1863306972027b4786	Train	Dev
death penalty	9ecf6707cbdb5d694d4d7ac18863e1fc	Train	Dev
death penalty	50e2ea017641decf0cfdd7d6a02936f2	Train	Dev
death penalty	faf9233a247d2b0e474aa7683f0c0e88	Train	Dev
death penalty	347b0b5b285d84ac902db48b9a53e328	Train	Dev
death penalty	f16a6bd9c36c110e4f883f76e3fe2a64	Train	Dev
death penalty	a397c230b7ee44a5ea74a6fda67af8b1	Train	Dev
death penalty	e3e5583a8bc0e43a061cf61c00bfc11a	Train	Dev
death penalty	c31f5216f1226973209cbe7fbe659c1c	Train	Dev
death penalty	54db859db1d0dfd08c14f5c79f0540cb	Train	Dev
death penalty	9e2b69428b6ab608722949a9e06bc55a	Train	Dev
death penalty	84ab9a54335e0e537b221120d84e5a4c	Train	Dev
death penalty	aa9d5e2d5a987121c8c650bf288e748d	Train	Dev
death penalty	abfd20be15a1f5938242d69b5f4358f5	Train	Dev
death penalty	32627d2d8f0856413a9396cdd9b74304	Train	Dev
death penalty	b8d50f64a5bd11156b46cb99c48113a8	Train	Dev
death penalty	aebcc2ed768ca143b6e0de5473cdd9e1	Train	Dev
death penalty	b8e292f321f700cc35d32c5ea06beb06	Train	Dev
death penalty	62ccbe091c28e28bff07a91586aa1598	Train	Dev
death penalty	048c91db1ce5c22d62ab8cc78d2416f9	Train	Dev
death penalty	30e1338f74c9386d828d5fe2464330f3	Train	Dev
death penalty	3922ce61ba2058440cc5e55edbb5e0ec	Train	Dev
death penalty	a2c091f0b7bf1bf97522516a2cd9ed97	Train	Dev
death penalty	4309013fefc527422f3d9c4be12cc26d	Train	Dev
death penalty	87b66360b4dd4ed789652a39593efc8e	Train	Dev
death penalty	2b3a984f93b23c5e0f3185783bbf02be	Train	Dev
death penalty	d943cd74fd5900328972e21cebaa6dfb	Train	Dev
death penalty	3cc89b146713381eedd82c8925a5246f	Train	Dev
death penalty	67520f868ff733e1d999c048eb95e1e4	Train	Dev
death penalty	e4ca6a642b368d3fc8299a3da28cb8bf	Train	Dev
death penalty	d39efe403e5506ce1b83a5611b053509	Train	Dev
death penalty	0b61003167764a1d81560e62621568e7	Train	Dev
death penalty	3eb6a35d508416f7e1c879e5b43f987f	Train	Dev
death penalty	37a257d7173fa7cf846d6ce05cc39e82	Train	Dev
death penalty	c8ffc43a1073ce3d150b65ac5f769449	Train	Dev
death penalty	37caf8f8ed972cb70eb9f4f98e72bf27	Train	Dev
